time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-07-23T17:00:13.279Z,51.8434,179.3334,178.238,2.8,ml,17,115,0.152,0.33,us,us6000kwik,2023-09-30T21:36:33.040Z,"277 km W of Adak, Alaska",earthquake,7.97,2.041,0.085,18,reviewed,us,us
2023-07-23T16:55:25.420Z,44.779,-111.105,9.78,0.44,md,10,89,0.0172,0.11,uu,uu60545997,2023-07-25T14:45:06.140Z,"6 km E of Hebgen Lake Estates, Montana",earthquake,0.57,1.19,0.25,7,reviewed,uu,uu
2023-07-23T16:48:04.770Z,35.909,-117.7516667,7.91,1.04,ml,16,111,0.06705,0.14,ci,ci39619898,2023-07-24T13:08:23.487Z,"14km ESE of Little Lake, CA",earthquake,0.28,0.71,0.258,7,reviewed,ci,ci
2023-07-23T16:43:18.070Z,33.9238333,-116.3601667,6.68,0.46,ml,17,95,0.04376,0.14,ci,ci39619890,2023-07-24T19:43:43.609Z,"12km NNE of Thousand Palms, CA",earthquake,0.23,0.46,0.066,5,reviewed,ci,ci
2023-07-23T16:32:21.633Z,60.6477,-151.9268,79.7,1.3,ml,,,,0.49,ak,ak0239dncn03,2023-07-29T16:12:02.191Z,"33 km W of Salamatof, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-07-23T16:31:23.608Z,22.3642,94.3695,101.114,4.1,mb,29,132,2.945,0.87,us,us7000khu1,2023-09-30T21:36:39.040Z,"83 km WNW of Monywa, Myanmar",earthquake,11,9.636,0.14,15,reviewed,us,us
2023-07-23T16:27:50.519Z,64.7643,-151.1262,14.1,0.8,ml,,,,0.63,ak,ak0239dnbmmh,2023-07-29T16:11:54.980Z,"Central Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-23T16:26:17.430Z,18.153,-66.7226666666667,21.51,2.26,md,17,87,0.09927,0.07,pr,pr71419023,2023-07-23T16:51:45.540Z,"1 km S of Adjuntas, Puerto Rico",earthquake,0.24,0.49,0.148553651226416,10,reviewed,pr,pr
2023-07-23T16:24:54.342Z,54.4011,-161.142,10,2.7,ml,22,201,0.859,0.88,us,us6000kwic,2023-09-30T21:36:33.040Z,"105 km SE of King Cove, Alaska",earthquake,2.26,1.972,0.148,6,reviewed,us,us
2023-07-23T16:22:35.440Z,54.4621,-161.2096,6.7,2.3,ml,,,,0.56,ak,ak0239dnajh6,2023-07-29T16:11:54.550Z,"Alaska Peninsula",earthquake,,0.7,,,reviewed,ak,ak
2023-07-23T16:20:12.050Z,35.6965,-98.1335,7,1.15,ml,15,86,0.07468534419,0.46,ok,ok2023oidl,2023-07-24T16:32:53.442Z,"Oklahoma",earthquake,,2.1,0.26,4,reviewed,ok,ok
2023-07-23T16:17:34.056Z,51.0446,179.2241,26.936,2.9,ml,17,263,0.338,0.66,us,us7000khub,2023-09-30T21:36:39.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,5.7,10.213,0.115,15,reviewed,us,us
2023-07-23T16:17:18.169Z,58.2039,-151.5129,19.9,1.5,ml,,,,0.81,ak,ak0239dn9ezt,2023-07-30T23:53:48.354Z,"66 km ENE of Ouzinkie, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2023-07-23T16:05:15.355Z,37.4711,-115.3405,3.5,1.1,ml,11,167.25,0.239,0.1696,nn,nn00863152,2023-07-23T17:07:26.827Z,"Nevada",earthquake,,5.2,0.46,6,reviewed,nn,nn
2023-07-23T16:02:25.465Z,-49.2853,-10.3998,10,4.9,mb,29,78,16.85,0.64,us,us7000khty,2023-09-30T21:36:39.040Z,"southwestern Atlantic Ocean",earthquake,8.81,1.899,0.101,31,reviewed,us,us
2023-07-23T15:59:54.220Z,19.1461658477783,-155.499664306641,31.8199996948242,2.1400001,md,36,155,,0.0900000036,hv,hv73494252,2023-07-23T16:03:00.750Z,"6 km SSW of Pāhala, Hawaii",earthquake,0.5,0.819999993,0.00999999978,5,automatic,hv,hv
2023-07-23T15:56:52.400Z,37.5486667,-119.0048333,4.06,0.64,md,15,140,0.06382,0.05,nc,nc73915816,2023-07-24T18:03:16.703Z,"10 km SSW of Mammoth Lakes, CA",earthquake,0.39,0.74,0.222,16,reviewed,nc,nc
2023-07-23T15:55:24.900Z,42.27016666666667,-124.4085,-0.24,1.43,ml,9,212,0.06071,0.31,uw,uw61943111,2023-07-23T16:14:53.680Z,"1 km SW of Pistol River, Oregon",earthquake,0.9,0.52,0.07249816685390986,5,reviewed,uw,uw
2023-07-23T15:54:04.121Z,-3.1775,139.8769,52.771,4.4,mb,28,103,1.056,0.96,us,us7000khtw,2023-09-30T21:36:39.040Z,"105 km SW of Abepura, Indonesia",earthquake,8.02,6.719,0.112,23,reviewed,us,us
2023-07-23T15:51:47.750Z,17.9163333333333,-66.519,13.68,3.29,md,21,195,0.1131,0.14,pr,pr71419013,2023-07-23T16:19:10.000Z,"8 km SSW of Potala Pastillo, Puerto Rico",earthquake,0.44,0.29,0.117189461434532,15,reviewed,pr,pr
2023-07-23T15:41:14.318Z,59.9888,-151.5376,58,1.1,ml,,,,0.25,ak,ak0239dmt49z,2023-07-31T13:57:21.407Z,"10 km SE of Ninilchik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-07-23T15:37:42.523Z,65.2061,-152.6789,16.9,0.6,ml,,,,0.28,ak,ak0239dmsbkl,2023-07-31T13:57:19.432Z,"northern Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-23T15:34:30.650Z,52.0833333333333,-176.132333333333,-1.78,0.31,ml,6,150,,0.28,av,av91974661,2023-07-27T03:44:49.570Z,"41 km NE of Adak, Alaska",earthquake,0.83,1.38,0.168933401234034,6,reviewed,av,av
2023-07-23T15:33:11.254Z,63.0495,-149.1146,70.5,1,ml,,,,0.65,ak,ak0239dmreas,2023-07-31T13:57:19.235Z,"39 km SSW of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-07-23T15:29:14.186Z,52.6956,-169.8038,85.1,2,ml,,,,0.5,ak,ak0239dmqjoa,2023-07-31T13:57:21.223Z,"69 km WSW of Nikolski, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-07-23T15:22:13.580Z,19.3906666666667,-155.276333333333,1.36,2.65,ml,44,51,,0.11,hv,hv73494227,2023-09-30T21:36:38.040Z,"Island of Hawaii, Hawaii",earthquake,0.15,0.12,0.164369040172334,22,reviewed,hv,hv
2023-07-23T15:18:45.880Z,37.279,-121.6491667,6.53,0.88,md,19,47,0.02765,0.1,nc,nc73915811,2023-07-24T19:28:13.250Z,"16 km N of Morgan Hill, CA",earthquake,0.27,0.44,0.105,14,reviewed,nc,nc
2023-07-23T15:11:17.668Z,57.7571,-155.9329,8.4,1.2,ml,,,,0.51,ak,ak0239dmmp1s,2023-07-31T13:57:19.043Z,"90 km WNW of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-23T15:03:21.123Z,63.2544,-150.9823,6.7,0.9,ml,,,,0.73,ak,ak0239dmkzlc,2023-07-31T13:57:18.835Z,"48 km SE of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-23T14:46:01.240Z,37.5455,-119.0085,3.84,0.58,md,10,256,0.06607,0.06,nc,nc73915806,2023-07-24T19:00:16.074Z,"10 km SSW of Mammoth Lakes, CA",earthquake,0.61,0.76,0.257,10,reviewed,nc,nc
2023-07-23T14:45:39.900Z,58.1655,-155.3625,0.77,0.05,ml,10,72,,0.11,av,av91974641,2023-07-27T17:54:10.000Z,"85 km NW of Karluk, Alaska",earthquake,0.2,1.58,0.159990785028639,10,reviewed,av,av
2023-07-23T14:38:35.012Z,40.0727,-119.6945,16.8,1.1,ml,5,163.11,0.102,0.1139,nn,nn00863158,2023-08-10T22:00:17.545Z,"15 km NNW of Sutcliffe, Nevada",earthquake,,2.2,0.29,5,reviewed,nn,nn
2023-07-23T14:25:25.932Z,43.6569,-110.1366,2.293,2.5,ml,29,97,0.342,0.4,us,us7000khtn,2023-09-30T21:36:38.040Z,"39 km E of Kelly, Wyoming",earthquake,1.13,3.364,0.062,34,reviewed,us,us
2023-07-23T14:23:49.579Z,35.6655,-98.11816667,6.62,2.01,ml,58,49,0.08368357843,0.24,ok,ok2023ohzq,2023-07-24T12:14:48.541Z,"7 km N of Calumet, Oklahoma",earthquake,,0.5,0.22,5,reviewed,ok,ok
2023-07-23T14:20:13.088Z,60.5116,-152.4346,107.9,1.5,ml,,,,0.44,ak,ak0239dm36jx,2023-07-31T13:57:18.600Z,"62 km W of Salamatof, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-07-23T14:17:26.000Z,34.3216667,-116.456,8.48,1.46,ml,47,50,0.06784,0.13,ci,ci39619858,2023-07-24T19:03:27.440Z,"23km N of Yucca Valley, CA",earthquake,0.12,0.29,0.133,42,reviewed,ci,ci
2023-07-23T14:14:20.723Z,-17.3188,-175.0141,276.065,4.5,mb,19,100,3.835,0.27,us,us7000khtl,2023-09-30T21:36:38.040Z,"183 km NW of Neiafu, Tonga",earthquake,10.71,13.508,0.145,17,reviewed,us,us
2023-07-23T14:13:53.366Z,60.9053,165.6267,32.677,4.5,mb,52,64,7.514,0.87,us,us7000khtk,2023-09-30T21:36:38.040Z,"58 km NNW of Tilichiki, Russia",earthquake,10.1,5.022,0.037,222,reviewed,us,us
2023-07-23T14:11:32.366Z,52.8461,-166.8569,18.5,2.1,ml,,,,0.57,ak,ak0239dm1aug,2023-07-31T13:57:18.398Z,"116 km S of Unalaska, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2023-07-23T14:05:57.620Z,35.5025,-118.4,8.04,1,ml,22,37,0.1709,0.15,ci,ci39619850,2023-07-24T13:09:01.461Z,"13km SE of Bodfish, CA",earthquake,0.26,1.17,0.119,10,reviewed,ci,ci
2023-07-23T13:56:01.150Z,58.1853333333333,-155.365166666667,2.53,0.64,ml,13,61,,0.1,av,av91974586,2023-07-31T13:56:16.606Z,"87 km NW of Karluk, Alaska",earthquake,0.19,0.29,0.256715850797782,14,reviewed,av,av
2023-07-23T13:49:51.499Z,69.1346,-144.7049,4.6,2.7,ml,,,,0.58,ak,ak0239dlo1oz,2023-09-30T21:36:38.040Z,"117 km NNE of Arctic Village, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-07-23T13:49:01.430Z,37.567,-118.8596667,-1.13,0.51,md,10,242,0.03343,0.06,nc,nc73915801,2023-07-24T18:35:17.914Z,"13 km SE of Mammoth Lakes, CA",earthquake,0.69,0.53,0.248,10,reviewed,nc,nc
2023-07-23T13:48:36.450Z,58.7153,-153.5635,4.5,1,ml,,,,0.74,ak,ak0239dlnssd,2023-07-31T13:57:21.026Z,"82 km NNW of Aleneva, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-07-23T13:48:14.787Z,53.3879,-166.1187,24,1.4,ml,,,,0.28,ak,ak0239dlnroh,2023-07-31T13:57:17.969Z,"60 km SSE of Unalaska, Alaska",earthquake,,3.6,,,reviewed,ak,ak
2023-07-23T13:47:59.410Z,46.2,-122.415,6.54,0.37,ml,11,135,0.04427,0.12,uw,uw61943076,2023-07-23T16:19:14.860Z,"32 km N of Amboy, Washington",earthquake,0.42,1.03,0.23145239553195215,6,reviewed,uw,uw
2023-07-23T13:36:02.050Z,34.0761667,-117.2835,12.9,0.89,ml,41,78,0.02915,0.17,ci,ci39619826,2023-07-24T18:54:39.723Z,"3km E of Colton, CA",earthquake,0.21,0.48,0.109,13,reviewed,ci,ci
2023-07-23T13:29:42.090Z,52.7981666666667,-169.964333333333,3.8,0.83,ml,5,248,,0.18,av,av91974551,2023-07-25T18:04:33.280Z,"75 km WSW of Nikolski, Alaska",earthquake,1.31,0.96,0.214327935650513,5,reviewed,av,av
2023-07-23T13:28:13.970Z,32.9531667,-116.307,11.34,0.53,ml,21,69,0.003363,0.13,ci,ci39619818,2023-07-24T18:49:18.102Z,"25km NE of Pine Valley, CA",earthquake,0.2,0.34,0.122,4,reviewed,ci,ci
2023-07-23T13:24:45.290Z,52.7813333333333,-169.944833333333,1.32,1.11,ml,5,252,,0.08,av,av91974546,2023-07-25T17:55:18.340Z,"75 km WSW of Nikolski, Alaska",earthquake,0.44,0.14,0.102505748484753,5,reviewed,av,av
2023-07-23T13:08:21.537Z,54.5726,-161.0488,15,2.3,ml,,,,0.6,ak,ak0239dlf6v5,2023-07-31T13:57:17.767Z,"91 km SSW of Sand Point, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-07-23T13:06:02.183Z,63.0621,-150.9152,119.6,2.1,ml,,,,0.56,ak,ak0239dleqc7,2023-07-31T13:57:17.465Z,"63 km N of Petersville, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-23T12:52:46.686Z,57.766,-155.9159,10,1.2,ml,,,,0.39,ak,ak0239dl38qt,2023-07-31T13:57:17.269Z,"89 km WNW of Karluk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-23T12:40:18.400Z,58.2498333333333,-155.149166666667,4.03,0.25,ml,14,75,,0.16,av,av91974506,2023-07-27T17:42:10.240Z,"86 km NNW of Karluk, Alaska",earthquake,0.27,0.56,0.238584679719099,15,reviewed,av,av
2023-07-23T12:35:44.050Z,58.2487,-155.1384,1.9,1.9,ml,,,,0.34,ak,ak0239dkzlg1,2023-07-31T13:57:17.062Z,"85 km NNW of Karluk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-23T12:33:29.354Z,-8.6271,111.1186,96.623,5.1,mb,80,44,1.706,0.6,us,us7000khss,2023-09-30T21:36:38.040Z,"Java, Indonesia",earthquake,7.19,5.556,0.052,120,reviewed,us,us
2023-07-23T12:32:32.110Z,35.067,-118.336,1.91,1.03,ml,20,56,0.07636,0.17,ci,ci39619802,2023-07-24T13:09:17.962Z,"13km SE of Tehachapi, CA",earthquake,0.3,0.45,0.17,13,reviewed,ci,ci
2023-07-23T12:30:15.350Z,39.343,-119.4799,10.3,0.1,ml,6,181.47,0.271,0.1641,nn,nn00863178,2023-07-24T03:24:11.961Z,"9 km WSW of Stagecoach, Nevada",earthquake,,7.6,0,1,reviewed,nn,nn
2023-07-23T12:28:55.570Z,45.6275,-112.3035,4.99,0.36,ml,9,113,0.2204,0.1,mb,mb90022448,2024-01-18T20:32:45.761Z,"9 km NNE of Twin Bridges, Montana",earthquake,0.32,31.61,0.203608571265273,2,reviewed,mb,mb
2023-07-23T12:26:29.380Z,38.8238335,-122.793335,2.9,0.71,md,9,81,0.01592,0.02,nc,nc73915776,2023-07-23T13:01:14.164Z,"6 km NNW of The Geysers, CA",earthquake,0.36,0.87,0.12,9,automatic,nc,nc
2023-07-23T12:26:20.480Z,58.187,-155.319666666667,0.99,0.14,ml,11,56,,0.07,av,av91974481,2023-07-26T22:30:59.580Z,"85 km NW of Karluk, Alaska",earthquake,0.18,0.57,0.253937618549554,11,reviewed,av,av
2023-07-23T12:18:14.531Z,-12.4548,167.0908,245.67,4.5,mb,54,101,7.628,0.61,us,us7000khsr,2023-09-30T21:36:38.040Z,"Santa Cruz Islands",earthquake,11.6,7.328,0.083,42,reviewed,us,us
2023-07-23T12:12:49.570Z,18.1436666666667,-66.7268333333333,20.01,2.75,md,16,90,0.1087,0.09,pr,pr71418998,2024-01-18T20:32:44.271Z,"2 km SSW of Adjuntas, Puerto Rico",earthquake,0.23,0.46,0.0895162825817526,10,reviewed,pr,pr
2023-07-23T12:12:43.890Z,17.9438333333333,-67.1068333333333,14.38,1.25,md,3,277,0.06228,0,pr,pr71419003,2023-07-23T12:29:03.720Z,"Puerto Rico region",earthquake,3.16,1.73,0.0472975167877774,2,reviewed,pr,pr
2023-07-23T12:04:41.303Z,60.0714,-152.9115,106.1,1.3,ml,,,,0.31,ak,ak0239dksyc0,2023-07-31T13:57:16.866Z,"67 km WNW of Happy Valley, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-23T11:57:49.130Z,19.2936666666667,-154.702,36.98,2.58,ml,55,279,,0.13,hv,hv73494112,2023-09-30T21:36:38.040Z,"29 km SE of Leilani Estates, Hawaii",earthquake,0.55,0.75,0.143111165589172,19,reviewed,hv,hv
2023-07-23T11:54:56.550Z,38.8428333,-122.8271667,2.68,0.26,md,12,136,0.007758,0.04,nc,nc73915771,2023-07-25T18:58:11.789Z,"9 km WNW of Cobb, CA",earthquake,0.54,0.61,0.295,12,reviewed,nc,nc
2023-07-23T11:49:59.515Z,61.4509,-152.3725,125.1,1.7,ml,,,,0.51,ak,ak0239dkhaa6,2023-07-31T13:57:16.617Z,"77 km WNW of Beluga, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-07-23T11:48:54.600Z,45.6266666666667,-112.2995,5,1.03,ml,12,71,0.2225,0.07,mb,mb90022443,2023-07-25T21:56:14.210Z,"9 km NNE of Twin Bridges, Montana",earthquake,0.26,5.97,0.198045692080533,8,reviewed,mb,mb
2023-07-23T11:48:01.510Z,33.2978333,-116.8861667,6.76,0.69,ml,37,66,0.05901,0.21,ci,ci39619794,2023-07-24T18:42:44.360Z,"7km SSW of Palomar Observatory, CA",earthquake,0.22,0.59,0.102,15,reviewed,ci,ci
2023-07-23T11:37:57.730Z,58.2331666666667,-155.177166666667,3.96,0.54,ml,13,62,,0.1,av,av91974431,2023-07-31T13:55:57.383Z,"85 km NNW of Karluk, Alaska",earthquake,0.23,0.57,0.296202083069858,15,reviewed,av,av
2023-07-23T11:36:10.410Z,60.7275,-152.691,10.48,0.18,ml,7,323,,0.1,av,av91974426,2023-07-26T10:57:37.310Z,"76 km W of Salamatof, Alaska",earthquake,0.88,1.29,0.312959629344475,7,reviewed,av,av
2023-07-23T11:32:21.170Z,34.96,-97.72966667,7.54,0.9,ml,20,83,0.09988040006,0.25,ok,ok2023ohtz,2023-07-24T16:21:19.554Z,"6 km NE of Alex, Oklahoma",earthquake,,0.7,0.35,3,reviewed,ok,ok
2023-07-23T11:32:07.120Z,19.1560001373291,-155.472503662109,31.4699993133545,2.11999989,md,45,159,,0.109999999,hv,hv73494082,2023-07-23T11:37:48.510Z,"5 km S of Pāhala, Hawaii",earthquake,0.55,0.730000019,0.25,17,automatic,hv,hv
2023-07-23T11:31:13.300Z,33.4398333,-116.6425,4.57,1.12,ml,65,35,0.06426,0.19,ci,ci39619786,2023-07-24T18:00:48.223Z,"13km SSE of Anza, CA",earthquake,0.14,0.34,0.124,37,reviewed,ci,ci
2023-07-23T11:29:43.301Z,31.732936,-104.5540647,5.46315918,2.7,ml,40,151,0.02620103963,0.1,tx,tx2023ohtw,2023-09-30T21:36:38.040Z,"51 km SSW of Whites City, New Mexico",earthquake,1.599624648,0.8513905061,0.2,37,reviewed,tx,tx
2023-07-23T11:20:27.529Z,-28.416,-176.9082,43.05,4.3,mb,16,137,1.218,0.49,us,us6000kx22,2023-09-30T21:36:34.040Z,"Kermadec Islands region",earthquake,8.52,8.558,0.161,11,reviewed,us,us
2023-07-23T11:18:26.584Z,65.9908,-151.4699,13.3,1.6,ml,,,,0.5,ak,ak0239dkahbe,2023-07-31T13:57:16.401Z,"80 km NW of Rampart, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-07-23T11:13:39.591Z,59.9183,-153.3859,138.1,1.5,ml,,,,0.39,ak,ak0239dk9frb,2023-07-31T13:57:20.818Z,"42 km ENE of Pedro Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-07-23T11:11:55.473Z,38.5745,-118.1347,2,1,ml,5,142.84,0.434,0.218,nn,nn00864288,2023-08-10T21:57:08.771Z,"20 km N of Mina, Nevada",earthquake,,4,0.22,4,reviewed,nn,nn
2023-07-23T11:02:34.514Z,-9.2266,158.934,10.49,4.4,mb,28,77,1.022,0.46,us,us6000kx20,2023-09-30T21:36:34.040Z,"100 km WNW of Malango, Solomon Islands",earthquake,8.4,4.033,0.117,21,reviewed,us,us
2023-07-23T10:55:59.568Z,12.6711,-44.5554,10,4.7,mb,86,43,10.965,0.47,us,us7000khsg,2023-09-30T21:36:38.040Z,"northern Mid-Atlantic Ridge",earthquake,9.92,1.861,0.036,232,reviewed,us,us
2023-07-23T10:52:28.720Z,59.8556,-153.5601,131.8,2.1,ml,,,,0.58,ak,ak0239djwc7b,2023-07-31T13:57:16.108Z,"31 km ENE of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-07-23T10:49:04.460Z,58.1868333333333,-155.355833333333,2.55,0.29,ml,12,58,,0.1,av,av91974396,2023-07-31T13:55:48.873Z,"87 km NW of Karluk, Alaska",earthquake,0.2,0.31,0.245293932270799,14,reviewed,av,av
2023-07-23T10:48:38.954Z,38.1644,37.162,10,4.1,mb,44,59,0.634,0.75,us,us7000khse,2023-09-30T21:36:38.040Z,"5 km SW of Elbistan, Turkey",earthquake,1.71,1.919,0.131,16,reviewed,us,us
2023-07-23T10:33:13.771Z,60.0455,-152.9959,112.8,1.4,ml,,,,0.35,ak,ak0239djs8hd,2023-07-31T13:57:20.614Z,"68 km ENE of Pedro Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-07-23T10:22:20.880Z,38.7991667,-122.4581667,10.25,1.83,md,57,64,0.01053,0.17,nc,nc73915766,2023-07-25T18:37:11.654Z,"9 km E of Hidden Valley Lake, CA",earthquake,0.16,0.33,0.22,51,reviewed,nc,nc
2023-07-23T10:14:02.232Z,64.6621,-151.3634,13.8,0.7,ml,,,,0.51,ak,ak0239djo4zh,2023-07-31T13:57:15.917Z,"51 km SW of Manley Hot Springs, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-23T10:07:29.396Z,56.912,-153.7201,25,2,ml,,,,0.55,ak,ak0239djmp2j,2023-07-31T13:57:20.408Z,"27 km E of Akhiok, Alaska",earthquake,,2.5,,,reviewed,ak,ak
2023-07-23T10:04:11.864Z,51.6529,178.7048,55.9,2,ml,,,,0.32,ak,ak0239djm0nt,2023-07-31T13:57:15.728Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-07-23T09:58:38.855Z,59.3583,-153.3535,109,1.6,ml,,,,0.32,ak,ak0239djc7nu,2023-07-31T13:57:15.505Z,"63 km SE of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-23T09:57:53.010Z,38.7936668,-122.7581635,1.81,1.07,md,12,83,0.01973,0.02,nc,nc73915761,2023-07-23T11:11:17.487Z,"2 km N of The Geysers, CA",earthquake,0.29,0.9,0.16,11,automatic,nc,nc
2023-07-23T09:55:51.876Z,59.8206,-153.0649,99.8,1.3,ml,,,,0.28,ak,ak0239djblzf,2023-07-31T13:57:15.297Z,"58 km E of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-23T09:50:35.290Z,43.6406666666667,-110.121833333333,5.03,1.92,ml,17,147,0.3511,0.17,mb,mb90022208,2023-07-25T15:44:19.640Z,"40 km E of Kelly, Wyoming",earthquake,0.54,12.03,0.309111453095129,22,reviewed,mb,mb
2023-07-23T09:47:43.344Z,12.6854,-88.2945,63.854,4.1,mb,35,133,0.779,0.86,us,us7000khs9,2023-09-30T21:36:38.040Z,"61 km SSW of Chirilagua, El Salvador",earthquake,4.47,8.495,0.086,37,reviewed,us,us
2023-07-23T09:44:39.614Z,69.7148,-144.7361,7,1.1,ml,,,,0.47,ak,ak0239dj97qx,2023-07-31T13:57:20.228Z,"63 km SW of Kaktovik, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-07-23T09:38:06.557Z,59.7841,-152.1775,63.8,2.7,ml,,,,0.64,ak,ak0239dj7utg,2023-09-30T21:36:38.040Z,"19 km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-23T09:34:56.128Z,62.9154,-148.3659,14.2,0.8,ml,,,,0.39,ak,ak0239dj739z,2023-07-31T13:57:15.105Z,"60 km SSE of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-07-23T09:30:56.410Z,58.2868333333333,-154.988166666667,3.17,0.41,ml,15,129,,0.15,av,av91974311,2023-07-31T13:55:46.800Z,"85 km NNW of Karluk, Alaska",earthquake,0.28,0.62,0.276092611301221,15,reviewed,av,av
2023-07-23T09:25:03.059Z,64.4248,-147.4297,15.2,0.8,ml,,,,0.39,ak,ak0239dj52bn,2023-07-31T13:57:14.561Z,"27 km WSW of Salcha, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-07-23T09:23:19.210Z,56.9183333333333,-158.1,4.44,0.44,ml,6,218,,0.08,av,av91974301,2023-07-26T08:09:17.410Z,"Alaska Peninsula",earthquake,0.39,0.6,0.308363626164588,5,reviewed,av,av
2023-07-23T09:14:33.270Z,51.9088333333333,179.567,7.69,0.9,ml,6,119,,0.09,av,av91974286,2023-07-26T08:06:06.940Z,"261 km W of Adak, Alaska",earthquake,0.59,0.68,0.137359512654178,6,reviewed,av,av
2023-07-23T09:11:47.190Z,19.3920001983643,-155.271667480469,1.21000003814697,1.88,ml,21,41,,0.180000007,hv,hv73493907,2023-07-23T09:17:18.590Z,"Island of Hawaii, Hawaii",earthquake,0.31,0.209999993,0.23,8,automatic,hv,hv
2023-07-23T09:11:42.040Z,46.9625,-114.328,13.37,1.19,ml,18,116,0.1041,0.09,mb,mb90022203,2023-07-24T23:44:48.320Z,"7 km S of Huson, Montana",earthquake,0.3,0.88,0.462026607821022,7,reviewed,mb,mb
2023-07-23T09:08:19.573Z,60.1717,-153.2385,136.5,2.1,ml,,,,0.58,ak,ak0239dj1gck,2023-07-31T13:57:14.215Z,"59 km E of Port Alsworth, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-23T09:02:44.970Z,59.9034,-150.7618,36.2,1.3,ml,,,,0.48,ak,ak0239dj0835,2023-07-31T13:57:20.025Z,"12 km ENE of Fox River, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-07-23T09:00:59.320Z,18.3716,-66.2093,112,3.62,md,19,176,0.1404,0.14,pr,pr2023204000,2023-07-23T10:34:18.210Z,"0 km ENE of Pájaros, Puerto Rico",earthquake,1.11,0.54,0.04,14,reviewed,pr,pr
2023-07-23T08:58:59.140Z,45.2245,-112.493666666667,7.36,0.46,ml,7,120,0.1559,0.12,mb,mb90022433,2023-07-25T21:50:11.660Z,"11 km E of Dillon, Montana",earthquake,0.46,2.2,0.340186836076314,4,reviewed,mb,mb
2023-07-23T08:53:56.255Z,63.2785,-150.9797,12.6,0.9,ml,,,,0.64,ak,ak0239dipqvd,2023-07-31T13:57:19.823Z,"47 km SE of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-23T08:44:34.395Z,51.1406,-178.5665,35,2.5,ml,26,226,0.634,0.33,us,us6000kwuq,2023-09-30T21:36:34.040Z,"157 km WSW of Adak, Alaska",earthquake,2.64,1.991,0.091,16,reviewed,us,us
2023-07-23T08:43:20.236Z,39.1535,-119.6286,3.5,0.5,ml,5,245.88,0.068,0.0476,nn,nn00863157,2024-01-18T20:32:42.714Z,"9 km SSW of Dayton, Nevada",earthquake,,3,0,1,reviewed,nn,nn
2023-07-23T08:38:40.770Z,58.1951666666667,-155.269,2.94,0.13,ml,11,66,,0.09,av,av91974251,2023-07-26T07:54:37.730Z,"84 km NW of Karluk, Alaska",earthquake,0.19,0.54,0.317192939089043,11,reviewed,av,av
2023-07-23T08:38:11.148Z,-9.1335,124.1872,93.139,4.1,mb,15,105,0.622,0.69,us,us6000kx23,2023-09-30T21:36:34.040Z,"Timor region",earthquake,10.98,5.966,0.145,13,reviewed,us,us
